id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
113494032,2022-04-29 11:11:22,2022-04-29,2022-04-29 18:11:22 UTC,Pacific Time (US & Canada),5533331,julias21,,2022-04-29 18:17:55 UTC,2022-05-20 04:29:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113494032,https://inaturalist-open-data.s3.amazonaws.com/photos/191742732/medium.jpeg,,"",,2,0,false,2,Liberty Canyon,34.105560768,-118.712031953,1796,,,,1796,,,false,gps,gps,,Los Angeles,California,United States,Sara Orangetip,Anthocharis sara,Sara Orangetip,Insecta,59124
113495496,2022-04-29 11:20:57-07:00,2022-04-29,2022-04-29 18:20:57 UTC,Pacific Time (US & Canada),970611,jandoug,,2022-04-29 18:22:11 UTC,2022-05-04 00:34:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113495496,https://inaturalist-open-data.s3.amazonaws.com/photos/191741475/medium.jpg,,"","",2,0,false,3,"Agoura Hills, CA, US",34.1420969508,-118.7246362329,6,,,,6,,,false,,,,Los Angeles,California,United States,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
113496762,2022-04-29 11:25:09-07:00,2022-04-29,2022-04-29 18:25:09 UTC,Pacific Time (US & Canada),4045094,elizakirsch,,2022-04-29 18:25:32 UTC,2022-09-06 00:14:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113496762,https://inaturalist-open-data.s3.amazonaws.com/photos/228056344/medium.jpg,,"","",1,0,false,3,"Pasadena, CA, US",34.1937181983,-118.1027872595,6,,,,6,,,false,,,,Los Angeles,California,United States,Gray Buckeye,Junonia grisea,Gray Buckeye,Insecta,1021509
113497158,2022-04-29 11:10:38-07:00,2022-04-29,2022-04-29 18:10:38 UTC,Pacific Time (US & Canada),4919031,isabelle_mandon,Isabelle Mandon,2022-04-29 18:26:39 UTC,2022-04-30 03:36:05 UTC,research,,https://www.inaturalist.org/observations/113497158,https://static.inaturalist.org/photos/191743963/medium.jpg,,"","",1,0,false,3,"Agoura Hills, CA, US",34.1431556829,-118.7239257899,5,,,,5,,,false,,,,Los Angeles,California,United States,Sara Orangetip,Anthocharis sara,Sara Orangetip,Insecta,59124
113502750,2022-04-29 11:39:02,2022-04-29,2022-04-29 18:39:02 UTC,Pacific Time (US & Canada),5301996,kate1095,Kate Kwiz,2022-04-29 18:42:31 UTC,2023-11-19 14:43:48 UTC,needs_id,,https://www.inaturalist.org/observations/113502750,https://static.inaturalist.org/photos/191752253/medium.jpeg,,"",,2,0,false,2,"Oak Park, CA 91301, USA",34.1366027778,-118.7177944444,,,,,,,,false,gps,gps,,Los Angeles,California,United States,Gossamer-winged Butterflies,Lycaenidae,Gossamer-winged Butterflies,Insecta,47923
113506253,2022-04-29 10:18:03-07:00,2022-04-29,2022-04-29 17:18:03 UTC,Pacific Time (US & Canada),3873073,jakegarcia,Jake Garcia,2022-04-29 18:53:09 UTC,2023-11-06 19:12:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/113506253,https://inaturalist-open-data.s3.amazonaws.com/photos/191758010/medium.jpg,,"",Found on Encelia californica,1,0,false,3,"Arroyo Woodland and Wildlife Nature Park, South Pasadena, CA, US",34.1122138333,-118.1747583333,7,,,,7,,,false,,,,Los Angeles,California,United States,Pug Moths & Allies,Eupitheciini,Pug Moths & Allies,Insecta,123039
113510486,2022-04-29 10:47:29-07:00,2022-04-29,2022-04-29 17:47:29 UTC,Pacific Time (US & Canada),3873073,jakegarcia,Jake Garcia,2022-04-29 19:03:27 UTC,2023-11-02 00:25:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/113510486,https://inaturalist-open-data.s3.amazonaws.com/photos/191764583/medium.jpg,,"","",2,0,false,3,"Arroyo Woodland and Wildlife Nature Park, South Pasadena, CA, US",34.1128361667,-118.1750033333,7,,,,7,,,false,,,,Los Angeles,California,United States,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
113512136,Fri Apr 29 2022 12:06:49 GMT-0700 (PDT),2022-04-29,2022-04-29 19:06:49 UTC,Pacific Time (US & Canada),1496260,meeko2,,2022-04-29 19:07:06 UTC,2022-04-29 23:23:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113512136,https://inaturalist-open-data.s3.amazonaws.com/photos/191766901/medium.jpg,,"","",3,0,false,3,"Whittier Narrows Nature Center, South El Monte, CA, US",34.0349859629,-118.0449673527,4,,,,4,,open,false,,,,Los Angeles,California,United States,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
113512346,Fri Apr 29 2022 12:07:15 GMT-0700 (PDT),2022-04-29,2022-04-29 19:07:15 UTC,Pacific Time (US & Canada),1496260,meeko2,,2022-04-29 19:07:34 UTC,2023-08-26 09:33:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113512346,https://inaturalist-open-data.s3.amazonaws.com/photos/191768615/medium.jpg,,"","",3,0,false,3,"Whittier Narrows Nature Center, South El Monte, CA, US",34.0349830562,-118.0449266618,4,,,,4,,open,false,,,,Los Angeles,California,United States,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
113512718,2022-04-29 11:05:13-07:00,2022-04-29,2022-04-29 18:05:13 UTC,Pacific Time (US & Canada),3873073,jakegarcia,Jake Garcia,2022-04-29 19:08:30 UTC,2022-04-29 20:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113512718,https://inaturalist-open-data.s3.amazonaws.com/photos/191767726/medium.jpg,,"","",1,0,false,3,"Arroyo Woodland and Wildlife Nature Park, South Pasadena, CA, US",34.1127445,-118.17527,8,,,,8,,,false,,,,Los Angeles,California,United States,Gray Hairstreak,Strymon melinus,Grey Hairstreak,Insecta,50931
113513749,Fri Apr 29 2022 12:11:09 GMT-0700 (PDT),2022-04-29,2022-04-29 19:11:09 UTC,Pacific Time (US & Canada),1496260,meeko2,,2022-04-29 19:11:23 UTC,2023-08-26 09:33:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113513749,https://inaturalist-open-data.s3.amazonaws.com/photos/192265828/medium.jpg,,"","",3,0,false,3,"Whittier Narrows Nature Center, South El Monte, CA, US",34.0350167752,-118.0450046879,4,,,,4,,open,false,,,,Los Angeles,California,United States,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
113513780,2022-04-29 11:40:33-07:00,2022-04-29,2022-04-29 18:40:33 UTC,Pacific Time (US & Canada),4919031,isabelle_mandon,Isabelle Mandon,2022-04-29 19:11:28 UTC,2022-04-29 19:11:28 UTC,casual,,https://www.inaturalist.org/observations/113513780,,,"","",0,0,false,3,"Agoura Hills, CA, US",34.1443268024,-118.7234642823,5,,,,5,,,false,,,,Los Angeles,California,United States,"",Lycaenidae,Gossamer-winged Butterflies,Insecta,47923
113513977,2022-04-29 12:11:35,2022-04-29,2022-04-29 19:11:35 UTC,Pacific Time (US & Canada),5582344,logan446,logan,2022-04-29 19:11:59 UTC,2022-07-21 13:30:14 UTC,needs_id,,https://www.inaturalist.org/observations/113513977,https://static.inaturalist.org/photos/191770202/medium.jpeg,,"",Moth,0,0,false,2,"Beverly Hills, CA 90211, USA",34.05848093,-118.38980253,7,,,,7,,,false,,,,Los Angeles,California,United States,,Lepidoptera,Butterflies and Moths,Insecta,47157
113526582,2022/04/29 11:53 AM,2022-04-29,2022-04-29 18:53:00 UTC,Pacific Time (US & Canada),38718,mickeylong,Mickey Long,2022-04-29 19:42:16 UTC,2022-04-30 00:49:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113526582,https://inaturalist-open-data.s3.amazonaws.com/photos/191790138/medium.jpg,,"",Flying around native front yard; landing twice on a Lupinus.  Then perched on Hummingbird Sage for cell photo.,1,0,false,,"Temple City, CA, USA",34.110175,-118.0747444444,5,,,,5,,open,false,,,,Los Angeles,California,United States,Orange Sulphur,Colias eurytheme,Orange Sulphur,Insecta,58532
113536521,2022-04-29 11:18:25-07:00,2022-04-29,2022-04-29 18:18:25 UTC,Pacific Time (US & Canada),94012,pliffgrieff,Phil Liff-Grieff,2022-04-29 20:06:50 UTC,2024-05-12 19:56:42 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/113536521,https://inaturalist-open-data.s3.amazonaws.com/photos/191806172/medium.jpg,,"","",1,0,false,3,"Descanso Gardens, La Cañada Flintridge, CA, US",34.19815,-118.2121366667,4,,,,4,,,false,,,La Canada Flintridge,Los Angeles,California,United States,Painted Tiger Moth,Arachnis picta,Painted Tiger Moth,Insecta,68163
113546950,2022-04-29 10:21:02-07:00,2022-04-29,2022-04-29 17:21:02 UTC,Pacific Time (US & Canada),221979,peggywu,Peggy Wu,2022-04-29 20:35:23 UTC,2024-05-14 04:51:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/113546950,https://inaturalist-open-data.s3.amazonaws.com/photos/191823916/medium.jpg,,"","",2,0,false,3,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.139275,-118.7247616667,8,,,,8,,,false,,,,Los Angeles,California,United States,Tiger Moths,Arctiini,Tiger Moths,Insecta,82089
113548530,2022-04-29 13:38:36-07:00,2022-04-29,2022-04-29 20:38:36 UTC,Pacific Time (US & Canada),970611,jandoug,,2022-04-29 20:39:51 UTC,2022-06-14 06:45:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/113548530,https://inaturalist-open-data.s3.amazonaws.com/photos/191826764/medium.jpg,,"","",1,0,false,3,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.1413321513,-118.7286604245,8,,,,8,,,false,,,,Los Angeles,California,United States,Acmon Blue,Icaricia acmon,Acmon Blue,Insecta,520456
113551550,2022-04-29 10:57:34-07:00,2022-04-29,2022-04-29 17:57:34 UTC,Pacific Time (US & Canada),221979,peggywu,Peggy Wu,2022-04-29 20:47:13 UTC,2022-05-06 23:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113551550,https://inaturalist-open-data.s3.amazonaws.com/photos/191831116/medium.jpg,,"","",1,0,false,3,"Agoura Hills, CA, US",34.1403833333,-118.7249533333,6,,,,6,,,false,,,,Los Angeles,California,United States,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
113554765,2022-04-29 11:15:16-07:00,2022-04-29,2022-04-29 18:15:16 UTC,Pacific Time (US & Canada),221979,peggywu,Peggy Wu,2022-04-29 20:56:12 UTC,2022-04-30 03:47:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113554765,https://inaturalist-open-data.s3.amazonaws.com/photos/191836136/medium.jpg,,"",Large group on the damp sand ,1,0,false,3,"Agoura Hills, CA, US",34.1421055,-118.72467,6,,,,6,,,false,,,,Los Angeles,California,United States,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
113556425,2022-04-29 11:26:17-07:00,2022-04-29,2022-04-29 18:26:17 UTC,Pacific Time (US & Canada),221979,peggywu,Peggy Wu,2022-04-29 21:00:39 UTC,2022-04-29 21:01:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/113556425,https://inaturalist-open-data.s3.amazonaws.com/photos/191838809/medium.jpg,,"","",0,0,false,3,"Agoura Hills, CA, US",34.14285,-118.724455,4,,,,4,,,false,,,,Los Angeles,California,United States,"",Erynnis,Duskywings,Insecta,47652
113557318,2022-04-29 13:56:52,2022-04-29,2022-04-29 20:56:52 UTC,Pacific Time (US & Canada),7651,rileypollom,Riley Pollom,2022-04-29 21:02:55 UTC,2022-05-01 04:18:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113557318,https://inaturalist-open-data.s3.amazonaws.com/photos/191840207/medium.jpeg,,"",,2,0,false,2,"Topanga, CA, USA",34.0939286997,-118.5872547,,,,,,,,false,gps,gps,,Los Angeles,California,United States,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
113560353,2022-04-29 14:04:33-07:00,2022-04-29,2022-04-29 21:04:33 UTC,Pacific Time (US & Canada),3149398,ohbenonekenobi,Benjamin Mills,2022-04-29 21:11:31 UTC,2022-05-06 13:35:26 UTC,research,,https://www.inaturalist.org/observations/113560353,https://static.inaturalist.org/photos/191845256/medium.jpg,,"",Taken as part of BioBlitz survey with #SaveLACougars and the Natural History Museum of Los Angeles County. ,2,0,false,3,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.1445908676,-118.725610319,321,,,,321,,,false,,,,Los Angeles,California,United States,Checkered White,Pontia protodice,Checkered White,Insecta,59119
113561485,2022-04-29 11:10:35-07:00,2022-04-29,2022-04-29 18:10:35 UTC,Pacific Time (US & Canada),468579,miroslava_munguia,Miroslava Munguia,2022-04-29 21:14:24 UTC,2024-01-01 07:01:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113561485,https://inaturalist-open-data.s3.amazonaws.com/photos/191846918/medium.jpg,,"","",1,0,false,3,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.131925,-118.72435,1728,,,,1728,,,false,,,,Los Angeles,California,United States,Sara Orangetip,Anthocharis sara,Sara Orangetip,Insecta,59124
113564109,2022-04-29 14:20:03-07:00,2022-04-29,2022-04-29 21:20:03 UTC,Pacific Time (US & Canada),5552587,evelyn_rosas,Evelyn Rosas,2022-04-29 21:22:09 UTC,2023-10-24 16:48:51 UTC,research,,https://www.inaturalist.org/observations/113564109,https://static.inaturalist.org/photos/191851399/medium.jpg,,"","",1,0,false,3,"Los Angeles County, US-CA, US",34.3540613999,-118.4204160723,35,,,,28846,obscured,,true,,,,Los Angeles,California,United States,Monarch,Danaus plexippus,Monarch,Insecta,48662
113568000,2022-04-29 14:29:46-07:00,2022-04-29,2022-04-29 21:29:46 UTC,Pacific Time (US & Canada),1461799,ansleybleu,,2022-04-29 21:33:46 UTC,2023-10-24 16:48:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113568000,https://inaturalist-open-data.s3.amazonaws.com/photos/191858075/medium.jpg,,"","",4,0,false,3,"Los Angeles County, US-CA, US",34.0301037997,-118.1785470055,19,,,,28874,obscured,,true,,,,Los Angeles,California,United States,Monarch,Danaus plexippus,Monarch,Insecta,48662
113569844,Fri Apr 29 2022 14:22:46 GMT -0700 (PDT),2022-04-29,2022-04-29 21:22:46 UTC,Pacific Time (US & Canada),4964953,sethrodriguez,,2022-04-29 21:39:06 UTC,2022-04-30 03:29:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113569844,https://inaturalist-open-data.s3.amazonaws.com/photos/191867198/medium.jpeg,,"",,1,0,false,333,"Marshall Canyon County Park, Los Angeles County, US-CA, US",34.1507987976,-117.7395019531,4,,,,4,,,false,,,,Los Angeles,California,United States,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
113574429,Fri Apr 29 2022 14:52:43 GMT-0700 (PDT),2022-04-29,2022-04-29 21:52:43 UTC,Pacific Time (US & Canada),746994,marimadrigal,Maria Madrigal,2022-04-29 21:53:56 UTC,2024-05-12 20:07:03 UTC,needs_id,,https://www.inaturalist.org/observations/113574429,https://static.inaturalist.org/photos/191869973/medium.jpg,,"","",1,0,false,3,"USC - Wrigley Marine Science Center, CA, US",33.44492,-118.482125,3,,,,3,,,false,,,,Los Angeles,California,United States,Painted Tiger Moth,Arachnis picta,Painted Tiger Moth,Insecta,68163
113577416,2022-04-29 13:13:40-07:00,2022-04-29,2022-04-29 20:13:40 UTC,Pacific Time (US & Canada),5282074,maddiemcewen,Maddie McEwen,2022-04-29 22:00:55 UTC,2023-04-30 23:26:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113577416,https://static.inaturalist.org/photos/191873803/medium.jpg,,"","",1,0,false,3,"UCLA Mildred E. Mathias Botanical Garden, Los Angeles, CA, US",34.0648195,-118.4412533333,65,,,,65,,,false,,,,Los Angeles,California,United States,Western Tiger Swallowtail,Papilio rutulus,Western Tiger Swallowtail,Insecta,47226
113583162,2022/04/29 10:37 AM,2022-04-29,2022-04-29 17:37:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2022-04-29 22:17:47 UTC,2023-06-05 21:26:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113583162,https://inaturalist-open-data.s3.amazonaws.com/photos/191880866/medium.jpg,,"","Flew and landed on the dirt in a path in a disturbed area that was once sage scrub but that now is mostly invasive grasses with some <i>Erodium</i> and mustard and native forbs.

This species is quite common at this site.",2,0,false,,"Claremont, CA, USA",34.1091743116,-117.7083128287,8,,,,8,,,false,,,,Los Angeles,California,United States,Drasteria ochracea,Drasteria ochracea,,Insecta,347308
113586299,2022/04/29 10:15 AM,2022-04-29,2022-04-29 17:15:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2022-04-29 22:28:24 UTC,2023-06-05 21:26:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113586299,https://inaturalist-open-data.s3.amazonaws.com/photos/191882918/medium.jpg,,"",Nectaring on Black Sage (<i>Salvia mellifer</a>) in the plantings around the Robert Redford Conservancy for Southern California Sustainability.,4,0,false,,"Claremont, CA, USA",34.1101653277,-117.7096669598,5,,,,5,,,false,,,,Los Angeles,California,United States,Monarch,Danaus plexippus,Monarch,Insecta,48662
113586301,2022/04/29 11:01 AM,2022-04-29,2022-04-29 18:01:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2022-04-29 22:28:24 UTC,2023-06-05 21:29:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113586301,https://inaturalist-open-data.s3.amazonaws.com/photos/191883124/medium.jpg,,"",Nectaring on Hairy Yerba Santa (<i>Eriodyction trichocalyx</i>) in an area of sage scrub recovering from the 2013 Foothill Fire at the Claremont Colleges' Bernard Field Station.,4,0,false,,"Claremont, CA, USA",34.1080157118,-117.7102136347,24,,,,24,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
113586302,2022/04/29 11:04 AM,2022-04-29,2022-04-29 18:04:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2022-04-29 22:28:24 UTC,2023-06-05 21:30:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113586302,https://inaturalist-open-data.s3.amazonaws.com/photos/191883195/medium.jpg,,"","Resting on vegetation near the ground. Plants in the immediate area included <i>Rhus aromatica</i>, <i>Hirschfeldia incana</i>, and <i>Bromus rubens</i>. In an area of sage scrub recovering from the 2013 Foothill Fire at the Claremont Colleges' Bernard Field StationI",1,0,false,,"Claremont, CA, USA",34.1080881998,-117.7104125043,8,,,,8,,,false,,,,Los Angeles,California,United States,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
113586306,2022/04/29 12:38 PM,2022-04-29,2022-04-29 19:38:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2022-04-29 22:28:25 UTC,2023-06-05 21:42:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113586306,https://inaturalist-open-data.s3.amazonaws.com/photos/191883263/medium.jpg,,"",Nectaring on Short-pod Mustard (<i>Hirschfeldia incana</i>) at teh Claremont Colleges' Bernard Field Station.,1,0,false,,"Claremont, CA, USA",34.1120580066,-117.7116936776,12,,,,12,,,false,,,,Los Angeles,California,United States,Checkered White,Pontia protodice,Checkered White,Insecta,59119
113594584,2022-04-29 15:39:34,2022-04-29,2022-04-29 22:39:34 UTC,Pacific Time (US & Canada),4621824,chaparralbees,Chaparral Bees,2022-04-29 22:55:15 UTC,2022-04-30 17:59:16 UTC,needs_id,,https://www.inaturalist.org/observations/113594584,https://static.inaturalist.org/photos/191902693/medium.jpeg,,"",,1,0,false,2,Glendora,34.1361029697,-117.8653390333,8122,,,,8122,,,false,,,,Los Angeles,California,United States,Lunate Zale Moth,Zale lunata,Lunate Zale Moth,Insecta,84602
113595384,2022-04-29 15:57:01,2022-04-29,2022-04-29 22:57:01 UTC,Pacific Time (US & Canada),148467,batesbird,,2022-04-29 22:57:54 UTC,2023-02-24 02:54:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113595384,https://inaturalist-open-data.s3.amazonaws.com/photos/191904205/medium.jpeg,,"",,3,0,false,2,"Woodley, Los Angeles, CA, USA",34.18211695,-118.49812,7,,,,7,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
113598440,2022-04-29 15:02:32,2022-04-29,2022-04-29 22:02:32 UTC,Pacific Time (US & Canada),7651,rileypollom,Riley Pollom,2022-04-29 23:06:57 UTC,2022-05-19 17:09:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113598440,https://inaturalist-open-data.s3.amazonaws.com/photos/191908797/medium.jpeg,,"",,2,0,false,2,"Topanga, Topanga State Park, Santa Monica Mountains National Recreation Area, Los Angeles County, US-CA, US",34.1034882,-118.5831971,,,,,,,,false,gps,gps,,Los Angeles,California,United States,Sara Orangetip,Anthocharis sara,Sara Orangetip,Insecta,59124
